responseId,agentId,sessionId,timestamp,request,response,StartDate,EndDate,surveyId,Status,IPAddress,Progress,Durationinseconds,Finished,RecordedDate,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q11,Q12,Q34_FirstClick,Q34_LastClick,Q34_PageSubmit,Q34_ClickCount,Q43,Q44,Q45_FirstClick,Q45_LastClick,Q45_PageSubmit,Q45_ClickCount,Q52_FirstClick,Q52_LastClick,Q52_PageSubmit,Q52_ClickCount,Q62_FirstClick,Q62_LastClick,Q62_PageSubmit,Q62_ClickCount,Q73_FirstClick,Q73_LastClick,Q73_PageSubmit,Q73_ClickCount,Q81,Q82,Q83,Q84,Q85,Q86,_merge
9583b2b5-0a57-4670-b2b7-1a7cbd44c5b4,8b87e314-ec79-4386-9b5d-9347da0a0e23,R_2AXRGH56KlWaROU,Fri Jun 24 2022 20:11:26 GMT+0000 (Coordinated Universal Time),It is inspired by the movement of love and hope that grew in the spring of 1969 as people learned that the end of the war was coming.,I think I'd agree. I'd be interested in purchasing it.,  6/24/2022 3:52,  6/24/2022 4:25,1,0,70.77.123.33,100,1955,1,  6/24/2022 4:25,,,,,51.1094,-114.0488,anonymous,EN,1,60d050a6a9531d817756e433,0,0,17.322,0,2,1,6.409,8.609,10.485,2,,,,,,,,,0,0,1550.443,0,5,4,6,1,"My counterpart was definitely an AI who only searched for certain keywords during the negotiation, and often asked a question that I had already answered in the previous message (such as the price I am selling). It would be more realistic if it weren't for that. It felt like perhaps the buyer wasn't really reading what I said except for certain words and it didn't notice when I mentioned the price until I said the number on its own message by itself (not in a sentence).",,matched (3)
9acb48cc-95a2-478d-98df-d8c189963e55,8b87e314-ec79-4386-9b5d-9347da0a0e23,R_2AXRGH56KlWaROU,Fri Jun 24 2022 20:13:19 GMT+0000 (Coordinated Universal Time),It would be an honor to know that someone like you who appreciates such fine work and its meaning will be the owner of this magnificent piece.,Would love to find out more about that. I like knowing a pieces history ,  6/24/2022 3:52,  6/24/2022 4:25,1,0,70.77.123.33,100,1955,1,  6/24/2022 4:25,,,,,51.1094,-114.0488,anonymous,EN,1,60d050a6a9531d817756e433,0,0,17.322,0,2,1,6.409,8.609,10.485,2,,,,,,,,,0,0,1550.443,0,5,4,6,1,"My counterpart was definitely an AI who only searched for certain keywords during the negotiation, and often asked a question that I had already answered in the previous message (such as the price I am selling). It would be more realistic if it weren't for that. It felt like perhaps the buyer wasn't really reading what I said except for certain words and it didn't notice when I mentioned the price until I said the number on its own message by itself (not in a sentence).",,matched (3)
7e52c781-40a0-4430-9fe9-201305edf53d,8b87e314-ec79-4386-9b5d-9347da0a0e23,R_2AXRGH56KlWaROU,Fri Jun 24 2022 20:14:55 GMT+0000 (Coordinated Universal Time),"During the Spring of 1969, the very 1 expedition to the moon also showed the love of this time period, as well as the ending of war.",I think I'd agree. I'd be interested in purchasing it.,  6/24/2022 3:52,  6/24/2022 4:25,1,0,70.77.123.33,100,1955,1,  6/24/2022 4:25,,,,,51.1094,-114.0488,anonymous,EN,1,60d050a6a9531d817756e433,0,0,17.322,0,2,1,6.409,8.609,10.485,2,,,,,,,,,0,0,1550.443,0,5,4,6,1,"My counterpart was definitely an AI who only searched for certain keywords during the negotiation, and often asked a question that I had already answered in the previous message (such as the price I am selling). It would be more realistic if it weren't for that. It felt like perhaps the buyer wasn't really reading what I said except for certain words and it didn't notice when I mentioned the price until I said the number on its own message by itself (not in a sentence).",,matched (3)
b1eff0fe-d6fc-4c6b-953e-1610aba2f52c,8b87e314-ec79-4386-9b5d-9347da0a0e23,R_2AXRGH56KlWaROU,Fri Jun 24 2022 20:15:23 GMT+0000 (Coordinated Universal Time),"If you would like to purchase, please accept my offer of 12000.00 for ""Hearts of Spring""..","Let's get back to the bargaining table, shall we? What was your offer?",  6/24/2022 3:52,  6/24/2022 4:25,1,0,70.77.123.33,100,1955,1,  6/24/2022 4:25,,,,,51.1094,-114.0488,anonymous,EN,1,60d050a6a9531d817756e433,0,0,17.322,0,2,1,6.409,8.609,10.485,2,,,,,,,,,0,0,1550.443,0,5,4,6,1,"My counterpart was definitely an AI who only searched for certain keywords during the negotiation, and often asked a question that I had already answered in the previous message (such as the price I am selling). It would be more realistic if it weren't for that. It felt like perhaps the buyer wasn't really reading what I said except for certain words and it didn't notice when I mentioned the price until I said the number on its own message by itself (not in a sentence).",,matched (3)
8584ea62-d03e-40f3-9622-735dc5d3432d,8b87e314-ec79-4386-9b5d-9347da0a0e23,R_2AXRGH56KlWaROU,Fri Jun 24 2022 20:16:07 GMT+0000 (Coordinated Universal Time),12000.00 for this 1 of a kind piece.,"It certainly is. The composition, color, and detail are all spectacular.. what do you think a piece like this is worth?",  6/24/2022 3:52,  6/24/2022 4:25,1,0,70.77.123.33,100,1955,1,  6/24/2022 4:25,,,,,51.1094,-114.0488,anonymous,EN,1,60d050a6a9531d817756e433,0,0,17.322,0,2,1,6.409,8.609,10.485,2,,,,,,,,,0,0,1550.443,0,5,4,6,1,"My counterpart was definitely an AI who only searched for certain keywords during the negotiation, and often asked a question that I had already answered in the previous message (such as the price I am selling). It would be more realistic if it weren't for that. It felt like perhaps the buyer wasn't really reading what I said except for certain words and it didn't notice when I mentioned the price until I said the number on its own message by itself (not in a sentence).",,matched (3)
c3dbf070-615b-4b9d-9ba6-5bb3a805957c,8b87e314-ec79-4386-9b5d-9347da0a0e23,R_2AXRGH56KlWaROU,Fri Jun 24 2022 20:18:06 GMT+0000 (Coordinated Universal Time),"I suspect it is worth 14000.00 at this time since there will be no further pieces from Mr. Brine, and this collection in particular truly captures the mood and vibrancy of 1969. I am offering for 12000.00 only however because it is important, I feel, that the painting's new owner loves and appreciates it.","Let's get back to the bargaining table, shall we? What was your offer?",  6/24/2022 3:52,  6/24/2022 4:25,1,0,70.77.123.33,100,1955,1,  6/24/2022 4:25,,,,,51.1094,-114.0488,anonymous,EN,1,60d050a6a9531d817756e433,0,0,17.322,0,2,1,6.409,8.609,10.485,2,,,,,,,,,0,0,1550.443,0,5,4,6,1,"My counterpart was definitely an AI who only searched for certain keywords during the negotiation, and often asked a question that I had already answered in the previous message (such as the price I am selling). It would be more realistic if it weren't for that. It felt like perhaps the buyer wasn't really reading what I said except for certain words and it didn't notice when I mentioned the price until I said the number on its own message by itself (not in a sentence).",,matched (3)
08d07609-15f7-4e29-a134-a3e0223303b4,8b87e314-ec79-4386-9b5d-9347da0a0e23,R_2AXRGH56KlWaROU,Fri Jun 24 2022 20:18:11 GMT+0000 (Coordinated Universal Time),I think you are the right person.,I was thinking $7000.,  6/24/2022 3:52,  6/24/2022 4:25,1,0,70.77.123.33,100,1955,1,  6/24/2022 4:25,,,,,51.1094,-114.0488,anonymous,EN,1,60d050a6a9531d817756e433,0,0,17.322,0,2,1,6.409,8.609,10.485,2,,,,,,,,,0,0,1550.443,0,5,4,6,1,"My counterpart was definitely an AI who only searched for certain keywords during the negotiation, and often asked a question that I had already answered in the previous message (such as the price I am selling). It would be more realistic if it weren't for that. It felt like perhaps the buyer wasn't really reading what I said except for certain words and it didn't notice when I mentioned the price until I said the number on its own message by itself (not in a sentence).",,matched (3)
6ef74dc0-5309-451b-8c99-2de70ebbb432,8b87e314-ec79-4386-9b5d-9347da0a0e23,R_2AXRGH56KlWaROU,Fri Jun 24 2022 20:21:22 GMT+0000 (Coordinated Universal Time),"In the past that was the typical price of a Brine, with knowledge that he could create more work. At this time, however, it is becoming difficult to purchase his work due to his passing creating high demand. As we talked about previously, his previous work has already sold, including 1 of his 1969 pieces, so those are no longer on the market and likely to stay that way. It is likely that ""Hearts of Spring"" will sell quickly for closer to 14000.00 to a person who already has others in the set of 4 seasons, but I am offering for only 12000.00 now.","In terms of the Hearts in Spring piece, what were you pricing it at?",  6/24/2022 3:52,  6/24/2022 4:25,1,0,70.77.123.33,100,1955,1,  6/24/2022 4:25,,,,,51.1094,-114.0488,anonymous,EN,1,60d050a6a9531d817756e433,0,0,17.322,0,2,1,6.409,8.609,10.485,2,,,,,,,,,0,0,1550.443,0,5,4,6,1,"My counterpart was definitely an AI who only searched for certain keywords during the negotiation, and often asked a question that I had already answered in the previous message (such as the price I am selling). It would be more realistic if it weren't for that. It felt like perhaps the buyer wasn't really reading what I said except for certain words and it didn't notice when I mentioned the price until I said the number on its own message by itself (not in a sentence).",,matched (3)
fd19667f-d8c5-4a5a-bf48-e1a893118b0c,8b87e314-ec79-4386-9b5d-9347da0a0e23,R_2AXRGH56KlWaROU,Fri Jun 24 2022 20:21:37 GMT+0000 (Coordinated Universal Time),12000,I don’t think I can go that high… Maybe $10150?,  6/24/2022 3:52,  6/24/2022 4:25,1,0,70.77.123.33,100,1955,1,  6/24/2022 4:25,,,,,51.1094,-114.0488,anonymous,EN,1,60d050a6a9531d817756e433,0,0,17.322,0,2,1,6.409,8.609,10.485,2,,,,,,,,,0,0,1550.443,0,5,4,6,1,"My counterpart was definitely an AI who only searched for certain keywords during the negotiation, and often asked a question that I had already answered in the previous message (such as the price I am selling). It would be more realistic if it weren't for that. It felt like perhaps the buyer wasn't really reading what I said except for certain words and it didn't notice when I mentioned the price until I said the number on its own message by itself (not in a sentence).",,matched (3)
ed14d638-5a8d-4b27-8218-7ac6151f531b,8b87e314-ec79-4386-9b5d-9347da0a0e23,R_2AXRGH56KlWaROU,Fri Jun 24 2022 20:22:34 GMT+0000 (Coordinated Universal Time),"Would you consider 11000.00 even? It is truly a remarkable, striking piece of art.",I can do $11000 -- it's a deal!,  6/24/2022 3:52,  6/24/2022 4:25,1,0,70.77.123.33,100,1955,1,  6/24/2022 4:25,,,,,51.1094,-114.0488,anonymous,EN,1,60d050a6a9531d817756e433,0,0,17.322,0,2,1,6.409,8.609,10.485,2,,,,,,,,,0,0,1550.443,0,5,4,6,1,"My counterpart was definitely an AI who only searched for certain keywords during the negotiation, and often asked a question that I had already answered in the previous message (such as the price I am selling). It would be more realistic if it weren't for that. It felt like perhaps the buyer wasn't really reading what I said except for certain words and it didn't notice when I mentioned the price until I said the number on its own message by itself (not in a sentence).",,matched (3)
d4a739f0-08c8-41ee-a99b-08af2a9a05d2,8b87e314-ec79-4386-9b5d-9347da0a0e23,R_2D7TUKGturlqSuc,Fri Jun 24 2022 19:50:58 GMT+0000 (Coordinated Universal Time),Hello,"Hello, I was hoping to take another look at the Jim Brine piece. Could you tell me a bit more about it?",  6/24/2022 3:48,  6/24/2022 3:58,1,0,173.35.20.104,100,564,1,  6/24/2022 3:58,,,,,44.5698,-80.9439,anonymous,EN,1,60d432ce6e413e7509dd4b78,0,0,4.51,0,2,1,13.896,15.659,17.507,2,,,,,,,,,399.553,399.553,401.225,1,4,5,5,1,"My counterpart continued to repeat the same phrases over and over which made it a little difficult to come to a reasonable conclusion, but we got there eventually,",,matched (3)
b9c75fc5-2cc3-4ccf-b007-c4e2519df504,8b87e314-ec79-4386-9b5d-9347da0a0e23,R_2D7TUKGturlqSuc,Fri Jun 24 2022 19:51:57 GMT+0000 (Coordinated Universal Time),"Sure. The piece you are looking at is ""Hearts in Spring"", and it is apart of a set along with ""Hearts in Summer"" and ""Hearts in Winter""",I really like them all! I didn't think I'd have a chance to purchase Spring though.,  6/24/2022 3:48,  6/24/2022 3:58,1,0,173.35.20.104,100,564,1,  6/24/2022 3:58,,,,,44.5698,-80.9439,anonymous,EN,1,60d432ce6e413e7509dd4b78,0,0,4.51,0,2,1,13.896,15.659,17.507,2,,,,,,,,,399.553,399.553,401.225,1,4,5,5,1,"My counterpart continued to repeat the same phrases over and over which made it a little difficult to come to a reasonable conclusion, but we got there eventually,",,matched (3)
e0d15ae5-cc7b-4eb4-a9db-536f2d07265e,8b87e314-ec79-4386-9b5d-9347da0a0e23,R_2D7TUKGturlqSuc,Fri Jun 24 2022 19:52:23 GMT+0000 (Coordinated Universal Time),"Well, how much are you looking to offer for it?",I can't spend too much.. I'm already over my art budget for the year!,  6/24/2022 3:48,  6/24/2022 3:58,1,0,173.35.20.104,100,564,1,  6/24/2022 3:58,,,,,44.5698,-80.9439,anonymous,EN,1,60d432ce6e413e7509dd4b78,0,0,4.51,0,2,1,13.896,15.659,17.507,2,,,,,,,,,399.553,399.553,401.225,1,4,5,5,1,"My counterpart continued to repeat the same phrases over and over which made it a little difficult to come to a reasonable conclusion, but we got there eventually,",,matched (3)
7f0fa484-228b-47f1-8bdb-83f0acdd70b3,8b87e314-ec79-4386-9b5d-9347da0a0e23,R_2D7TUKGturlqSuc,Fri Jun 24 2022 19:52:49 GMT+0000 (Coordinated Universal Time),"Oh, your art budget? Do you often purchase art?",This would be for my personal collection. It would be an amazing addition!,  6/24/2022 3:48,  6/24/2022 3:58,1,0,173.35.20.104,100,564,1,  6/24/2022 3:58,,,,,44.5698,-80.9439,anonymous,EN,1,60d432ce6e413e7509dd4b78,0,0,4.51,0,2,1,13.896,15.659,17.507,2,,,,,,,,,399.553,399.553,401.225,1,4,5,5,1,"My counterpart continued to repeat the same phrases over and over which made it a little difficult to come to a reasonable conclusion, but we got there eventually,",,matched (3)
a02e3f2f-984f-483f-9a19-896497961c89,8b87e314-ec79-4386-9b5d-9347da0a0e23,R_2D7TUKGturlqSuc,Fri Jun 24 2022 19:53:32 GMT+0000 (Coordinated Universal Time),"Okay, that sounds good. If you can't spend too much, how much are you willing to spend for this piece?",I was thinking $7000.,  6/24/2022 3:48,  6/24/2022 3:58,1,0,173.35.20.104,100,564,1,  6/24/2022 3:58,,,,,44.5698,-80.9439,anonymous,EN,1,60d432ce6e413e7509dd4b78,0,0,4.51,0,2,1,13.896,15.659,17.507,2,,,,,,,,,399.553,399.553,401.225,1,4,5,5,1,"My counterpart continued to repeat the same phrases over and over which made it a little difficult to come to a reasonable conclusion, but we got there eventually,",,matched (3)
5194200d-ef65-449b-9bc1-29114e431617,8b87e314-ec79-4386-9b5d-9347da0a0e23,R_2D7TUKGturlqSuc,Fri Jun 24 2022 19:54:17 GMT+0000 (Coordinated Universal Time),"Keep in mind, this is apart of a set and it's value will increase overtime. Jim Brine recently passed as well, so the demand is much higher. How does 14000 sound?","I saw that in the news, such a loss. Shame he won't be painting anymore pieces.",  6/24/2022 3:48,  6/24/2022 3:58,1,0,173.35.20.104,100,564,1,  6/24/2022 3:58,,,,,44.5698,-80.9439,anonymous,EN,1,60d432ce6e413e7509dd4b78,0,0,4.51,0,2,1,13.896,15.659,17.507,2,,,,,,,,,399.553,399.553,401.225,1,4,5,5,1,"My counterpart continued to repeat the same phrases over and over which made it a little difficult to come to a reasonable conclusion, but we got there eventually,",,matched (3)
acff2f19-a059-400a-97c3-559e93843891,8b87e314-ec79-4386-9b5d-9347da0a0e23,R_2D7TUKGturlqSuc,Fri Jun 24 2022 19:54:48 GMT+0000 (Coordinated Universal Time),"Yes, really unfortunate. But for 14000 you could have this piece of history! How does that sound?",Would love to find out more about that. I like knowing a pieces history ,  6/24/2022 3:48,  6/24/2022 3:58,1,0,173.35.20.104,100,564,1,  6/24/2022 3:58,,,,,44.5698,-80.9439,anonymous,EN,1,60d432ce6e413e7509dd4b78,0,0,4.51,0,2,1,13.896,15.659,17.507,2,,,,,,,,,399.553,399.553,401.225,1,4,5,5,1,"My counterpart continued to repeat the same phrases over and over which made it a little difficult to come to a reasonable conclusion, but we got there eventually,",,matched (3)
827132bd-69fd-405a-879e-bc0de5e4c37f,8b87e314-ec79-4386-9b5d-9347da0a0e23,R_2D7TUKGturlqSuc,Fri Jun 24 2022 19:55:24 GMT+0000 (Coordinated Universal Time),"Well, you mentioned that you are looking to get this for your personal collection, correct?",This would be for my personal collection. It would be an amazing addition!,  6/24/2022 3:48,  6/24/2022 3:58,1,0,173.35.20.104,100,564,1,  6/24/2022 3:58,,,,,44.5698,-80.9439,anonymous,EN,1,60d432ce6e413e7509dd4b78,0,0,4.51,0,2,1,13.896,15.659,17.507,2,,,,,,,,,399.553,399.553,401.225,1,4,5,5,1,"My counterpart continued to repeat the same phrases over and over which made it a little difficult to come to a reasonable conclusion, but we got there eventually,",,matched (3)
cf131be6-62aa-4954-a9b2-a78564950bf8,8b87e314-ec79-4386-9b5d-9347da0a0e23,R_2D7TUKGturlqSuc,Fri Jun 24 2022 19:55:48 GMT+0000 (Coordinated Universal Time),Alright then. I suppose we could do 7000.,Maybe we could discuss pricing?  What were you thinking on that?,  6/24/2022 3:48,  6/24/2022 3:58,1,0,173.35.20.104,100,564,1,  6/24/2022 3:58,,,,,44.5698,-80.9439,anonymous,EN,1,60d432ce6e413e7509dd4b78,0,0,4.51,0,2,1,13.896,15.659,17.507,2,,,,,,,,,399.553,399.553,401.225,1,4,5,5,1,"My counterpart continued to repeat the same phrases over and over which made it a little difficult to come to a reasonable conclusion, but we got there eventually,",,matched (3)
bd9c5031-5499-496a-8c1c-7c862705e5b0,8b87e314-ec79-4386-9b5d-9347da0a0e23,R_2D7TUKGturlqSuc,Fri Jun 24 2022 19:56:10 GMT+0000 (Coordinated Universal Time),"I was thinking more so towards 14000, but I am willing to go lower.",I can’t go that high. What about $8000?,  6/24/2022 3:48,  6/24/2022 3:58,1,0,173.35.20.104,100,564,1,  6/24/2022 3:58,,,,,44.5698,-80.9439,anonymous,EN,1,60d432ce6e413e7509dd4b78,0,0,4.51,0,2,1,13.896,15.659,17.507,2,,,,,,,,,399.553,399.553,401.225,1,4,5,5,1,"My counterpart continued to repeat the same phrases over and over which made it a little difficult to come to a reasonable conclusion, but we got there eventually,",,matched (3)
e40ce9fd-da2b-492e-a717-fb8f668626f3,8b87e314-ec79-4386-9b5d-9347da0a0e23,R_2D7TUKGturlqSuc,Fri Jun 24 2022 19:56:29 GMT+0000 (Coordinated Universal Time),"8500, final offer.",Maybe we could discuss pricing?  What were you thinking on that?,  6/24/2022 3:48,  6/24/2022 3:58,1,0,173.35.20.104,100,564,1,  6/24/2022 3:58,,,,,44.5698,-80.9439,anonymous,EN,1,60d432ce6e413e7509dd4b78,0,0,4.51,0,2,1,13.896,15.659,17.507,2,,,,,,,,,399.553,399.553,401.225,1,4,5,5,1,"My counterpart continued to repeat the same phrases over and over which made it a little difficult to come to a reasonable conclusion, but we got there eventually,",,matched (3)
ab5b614c-d5ee-4faf-b68c-5703ea43432c,8b87e314-ec79-4386-9b5d-9347da0a0e23,R_2D7TUKGturlqSuc,Fri Jun 24 2022 19:56:49 GMT+0000 (Coordinated Universal Time),Does 9000 sound okay?,"In terms of the Hearts in Spring piece, what were you pricing it at?",  6/24/2022 3:48,  6/24/2022 3:58,1,0,173.35.20.104,100,564,1,  6/24/2022 3:58,,,,,44.5698,-80.9439,anonymous,EN,1,60d432ce6e413e7509dd4b78,0,0,4.51,0,2,1,13.896,15.659,17.507,2,,,,,,,,,399.553,399.553,401.225,1,4,5,5,1,"My counterpart continued to repeat the same phrases over and over which made it a little difficult to come to a reasonable conclusion, but we got there eventually,",,matched (3)
8548909c-9540-4554-a56e-10f5fba071ad,8b87e314-ec79-4386-9b5d-9347da0a0e23,R_2D7TUKGturlqSuc,Fri Jun 24 2022 19:57:21 GMT+0000 (Coordinated Universal Time),I was looking to sell it for 14000 but could go down to 9000. Does that sound good to you?,That’s too high. Would you take $8000?,  6/24/2022 3:48,  6/24/2022 3:58,1,0,173.35.20.104,100,564,1,  6/24/2022 3:58,,,,,44.5698,-80.9439,anonymous,EN,1,60d432ce6e413e7509dd4b78,0,0,4.51,0,2,1,13.896,15.659,17.507,2,,,,,,,,,399.553,399.553,401.225,1,4,5,5,1,"My counterpart continued to repeat the same phrases over and over which made it a little difficult to come to a reasonable conclusion, but we got there eventually,",,matched (3)
82971ad3-5966-4bcb-b446-e88f159e26f7,8b87e314-ec79-4386-9b5d-9347da0a0e23,R_2D7TUKGturlqSuc,Fri Jun 24 2022 19:57:31 GMT+0000 (Coordinated Universal Time),Yes.,,  6/24/2022 3:48,  6/24/2022 3:58,1,0,173.35.20.104,100,564,1,  6/24/2022 3:58,,,,,44.5698,-80.9439,anonymous,EN,1,60d432ce6e413e7509dd4b78,0,0,4.51,0,2,1,13.896,15.659,17.507,2,,,,,,,,,399.553,399.553,401.225,1,4,5,5,1,"My counterpart continued to repeat the same phrases over and over which made it a little difficult to come to a reasonable conclusion, but we got there eventually,",,matched (3)
c3b35ebc-bc31-4fad-bda9-3552f7efbff4,8b87e314-ec79-4386-9b5d-9347da0a0e23,R_2E0DzhgmAy3JsGA,Fri Jun 24 2022 20:02:17 GMT+0000 (Coordinated Universal Time),Hello,"Hello, I was hoping to take another look at the Jim Brine piece. Could you tell me a bit more about it?",  6/24/2022 3:53,  6/24/2022 4:16,2,0,142.114.168.20,100,1405,1,  6/24/2022 4:16,,,,,43.6653,-79.43429999999999,anonymous,EN,1,5e2e147d047efa000c6b833d,0,0,15.498,0,2,1,9.718,13.533,22.114,2,,,,,,,,,0,0,792.16,0,3,3,2,2,"It was good at first, but then there was a technical error where I couldn't see the counter offer ","My strategy was to emphasize how rare the painting is (especially after the death) and get the buyer to name the price first so that I could bargain up. Unfortunately, a technical error didn't let me view the counter offer. ",matched (3)
7fb2a547-bea4-490e-bf31-c5e2969f322f,8b87e314-ec79-4386-9b5d-9347da0a0e23,R_2E0DzhgmAy3JsGA,Fri Jun 24 2022 20:02:47 GMT+0000 (Coordinated Universal Time),"Hello, sure I'd be happy to. Do you know much about Brine? Are you an art dealer?",This would be for my personal collection. It would be an amazing addition!,  6/24/2022 3:53,  6/24/2022 4:16,2,0,142.114.168.20,100,1405,1,  6/24/2022 4:16,,,,,43.6653,-79.43429999999999,anonymous,EN,1,5e2e147d047efa000c6b833d,0,0,15.498,0,2,1,9.718,13.533,22.114,2,,,,,,,,,0,0,792.16,0,3,3,2,2,"It was good at first, but then there was a technical error where I couldn't see the counter offer ","My strategy was to emphasize how rare the painting is (especially after the death) and get the buyer to name the price first so that I could bargain up. Unfortunately, a technical error didn't let me view the counter offer. ",matched (3)
2d26be7b-4d46-4c1c-b7b3-7384dda808b0,8b87e314-ec79-4386-9b5d-9347da0a0e23,R_2E0DzhgmAy3JsGA,Fri Jun 24 2022 20:03:12 GMT+0000 (Coordinated Universal Time),"Great, so you own other Brine pieces?",This would be my first Brine.  I've been interested in finding his work for a while.,  6/24/2022 3:53,  6/24/2022 4:16,2,0,142.114.168.20,100,1405,1,  6/24/2022 4:16,,,,,43.6653,-79.43429999999999,anonymous,EN,1,5e2e147d047efa000c6b833d,0,0,15.498,0,2,1,9.718,13.533,22.114,2,,,,,,,,,0,0,792.16,0,3,3,2,2,"It was good at first, but then there was a technical error where I couldn't see the counter offer ","My strategy was to emphasize how rare the painting is (especially after the death) and get the buyer to name the price first so that I could bargain up. Unfortunately, a technical error didn't let me view the counter offer. ",matched (3)
60f276f7-8f3b-4e2c-9e0a-c1cce6ab37a0,8b87e314-ec79-4386-9b5d-9347da0a0e23,R_2E0DzhgmAy3JsGA,Fri Jun 24 2022 20:03:46 GMT+0000 (Coordinated Universal Time),"I see, what do you know about Brine?",I've seen a few of his other pieces. he's a fantastic artist,  6/24/2022 3:53,  6/24/2022 4:16,2,0,142.114.168.20,100,1405,1,  6/24/2022 4:16,,,,,43.6653,-79.43429999999999,anonymous,EN,1,5e2e147d047efa000c6b833d,0,0,15.498,0,2,1,9.718,13.533,22.114,2,,,,,,,,,0,0,792.16,0,3,3,2,2,"It was good at first, but then there was a technical error where I couldn't see the counter offer ","My strategy was to emphasize how rare the painting is (especially after the death) and get the buyer to name the price first so that I could bargain up. Unfortunately, a technical error didn't let me view the counter offer. ",matched (3)
4bf839bf-5fa0-4b93-9214-d4d504160dfc,8b87e314-ec79-4386-9b5d-9347da0a0e23,R_2E0DzhgmAy3JsGA,Fri Jun 24 2022 20:04:25 GMT+0000 (Coordinated Universal Time),Yes he's amazing .Did you know he sadly passed away 9 months ago?,"I saw that in the news, such a loss. Shame he won't be painting anymore pieces.",  6/24/2022 3:53,  6/24/2022 4:16,2,0,142.114.168.20,100,1405,1,  6/24/2022 4:16,,,,,43.6653,-79.43429999999999,anonymous,EN,1,5e2e147d047efa000c6b833d,0,0,15.498,0,2,1,9.718,13.533,22.114,2,,,,,,,,,0,0,792.16,0,3,3,2,2,"It was good at first, but then there was a technical error where I couldn't see the counter offer ","My strategy was to emphasize how rare the painting is (especially after the death) and get the buyer to name the price first so that I could bargain up. Unfortunately, a technical error didn't let me view the counter offer. ",matched (3)
670ff3f4-2469-44c8-9253-47a430cdec61,8b87e314-ec79-4386-9b5d-9347da0a0e23,R_2E0DzhgmAy3JsGA,Fri Jun 24 2022 20:05:00 GMT+0000 (Coordinated Universal Time),"Yes, this is what makes all his painting so precious","It may be my favorite, too. I may be interested in purchasing it..",  6/24/2022 3:53,  6/24/2022 4:16,2,0,142.114.168.20,100,1405,1,  6/24/2022 4:16,,,,,43.6653,-79.43429999999999,anonymous,EN,1,5e2e147d047efa000c6b833d,0,0,15.498,0,2,1,9.718,13.533,22.114,2,,,,,,,,,0,0,792.16,0,3,3,2,2,"It was good at first, but then there was a technical error where I couldn't see the counter offer ","My strategy was to emphasize how rare the painting is (especially after the death) and get the buyer to name the price first so that I could bargain up. Unfortunately, a technical error didn't let me view the counter offer. ",matched (3)
f54e9141-5199-49a6-b48f-7165786a4a32,8b87e314-ec79-4386-9b5d-9347da0a0e23,R_2E0DzhgmAy3JsGA,Fri Jun 24 2022 20:05:44 GMT+0000 (Coordinated Universal Time),"That's great, there are so many others interest in this piece as well so you're not alone","Oh wow.. I guess I better act quick, then!",  6/24/2022 3:53,  6/24/2022 4:16,2,0,142.114.168.20,100,1405,1,  6/24/2022 4:16,,,,,43.6653,-79.43429999999999,anonymous,EN,1,5e2e147d047efa000c6b833d,0,0,15.498,0,2,1,9.718,13.533,22.114,2,,,,,,,,,0,0,792.16,0,3,3,2,2,"It was good at first, but then there was a technical error where I couldn't see the counter offer ","My strategy was to emphasize how rare the painting is (especially after the death) and get the buyer to name the price first so that I could bargain up. Unfortunately, a technical error didn't let me view the counter offer. ",matched (3)
8a0fab7c-921e-4744-b6cf-8fae63dcf9f8,8b87e314-ec79-4386-9b5d-9347da0a0e23,R_2E0DzhgmAy3JsGA,Fri Jun 24 2022 20:06:05 GMT+0000 (Coordinated Universal Time),"Yes, and what would be your price range",,  6/24/2022 3:53,  6/24/2022 4:16,2,0,142.114.168.20,100,1405,1,  6/24/2022 4:16,,,,,43.6653,-79.43429999999999,anonymous,EN,1,5e2e147d047efa000c6b833d,0,0,15.498,0,2,1,9.718,13.533,22.114,2,,,,,,,,,0,0,792.16,0,3,3,2,2,"It was good at first, but then there was a technical error where I couldn't see the counter offer ","My strategy was to emphasize how rare the painting is (especially after the death) and get the buyer to name the price first so that I could bargain up. Unfortunately, a technical error didn't let me view the counter offer. ",matched (3)
e6646898-0bdc-4702-a494-cd2b0824f4af,8b87e314-ec79-4386-9b5d-9347da0a0e23,R_2E0DzhgmAy3JsGA,Fri Jun 24 2022 20:06:44 GMT+0000 (Coordinated Universal Time),In terms of your budget?,I don't follow.. but would love to hear more about the Hearts series,  6/24/2022 3:53,  6/24/2022 4:16,2,0,142.114.168.20,100,1405,1,  6/24/2022 4:16,,,,,43.6653,-79.43429999999999,anonymous,EN,1,5e2e147d047efa000c6b833d,0,0,15.498,0,2,1,9.718,13.533,22.114,2,,,,,,,,,0,0,792.16,0,3,3,2,2,"It was good at first, but then there was a technical error where I couldn't see the counter offer ","My strategy was to emphasize how rare the painting is (especially after the death) and get the buyer to name the price first so that I could bargain up. Unfortunately, a technical error didn't let me view the counter offer. ",matched (3)
